,interest_rate,repayment_period,credit_score,age,education,marital_status,loan_frequence,succ_frequence,payoff_frequence,overdue_times,baddle_overdue_times,income,house,house_loan,car,car_loan,company_type,company_scale,workcity,work_duration,credit_report,identity_authentication,job_authentication,income_authentication,site_authentication,topic,borrow_result,loan_amount,avaiable_amount,total_loan_amount,need_to_payoff,overdue_amount
3630,20.0,12,1,3,2,2,6,1,1,4,0,4,1,0,1,0,2,3,37,4,0,1,0,0,0,5.0,1,-0.40972861553986284,0.7362408482737958,0.18707298489377858,-0.29284316198753574,-0.0772747905195149
3631,12.0,9,1,3,1,2,1,0,0,0,0,4,1,0,0,0,2,2,51,2,0,0,0,0,0,1.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3632,13.0,12,1,2,2,1,2,1,1,0,0,6,0,0,0,0,3,1,32,3,0,0,0,0,0,5.0,1,-0.6636044930706886,-0.04673520780814995,-0.24401555161702843,-0.29284316198753574,-0.0772747905195149
3633,20.0,24,1,1,3,2,12,0,0,0,0,5,1,1,0,0,11,2,51,1,0,0,0,0,0,5.0,0,-0.06353423708873684,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3634,11.0,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,-0.7097637435308387,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3635,13.0,24,1,2,3,1,3,1,1,4,0,4,1,1,0,0,16,3,62,2,0,1,0,0,0,2.0,0,-0.40972861553986284,-0.3314537736561302,0.10869325098272277,-0.29284316198753574,-0.0772747905195149
3636,13.0,36,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3637,13.0,36,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3638,13.0,12,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3639,22.0,6,1,2,2,1,3,0,0,0,0,4,0,0,0,0,1,2,44,4,0,0,0,0,0,5.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3640,13.0,36,1,2,2,1,3,0,0,0,0,3,0,0,0,0,17,3,23,3,0,1,0,0,0,5.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3641,13.0,12,1,3,1,2,8,0,0,0,0,4,0,0,0,0,1,1,51,3,0,0,0,0,0,4.0,0,-0.4674276786150505,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3642,13.0,24,1,3,3,2,2,0,0,0,0,4,0,0,0,0,8,3,0,0,0,0,0,0,0,6.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3643,13.0,12,1,2,2,2,1,0,0,0,0,7,1,0,1,0,13,2,50,2,0,0,0,0,0,3.0,0,5.013983313527778,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3644,13.0,12,1,3,2,3,1,0,0,0,0,5,1,0,0,0,9,3,31,2,0,0,0,0,0,6.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3645,13.0,36,1,3,1,2,4,0,0,0,0,3,1,0,1,1,8,2,32,3,0,1,0,0,0,6.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3646,13.0,24,1,2,1,3,5,0,0,0,0,7,0,0,0,0,8,3,31,3,0,0,0,0,0,2.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3647,15.0,24,1,2,2,2,1,0,0,0,0,6,0,0,1,0,18,1,62,4,0,1,0,0,0,5.0,0,0.9750488982646413,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3648,13.0,36,1,2,3,2,3,0,0,0,0,3,1,0,1,1,14,2,37,2,0,0,0,0,0,5.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3649,11.0,6,4,3,3,2,6,5,5,4,0,7,1,0,0,0,1,2,64,4,1,1,1,1,0,4.0,1,-0.5251267416902382,-0.3314537736561302,1.6370980622483111,-0.29284316198753574,-0.0772747905195149
3650,12.0,9,1,1,3,1,1,0,0,0,0,5,0,0,0,0,20,2,33,2,0,0,0,0,0,1.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3651,15.0,18,1,2,1,2,4,0,0,0,0,6,1,0,0,0,17,1,37,2,0,0,0,0,0,1.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3652,13.0,24,1,3,3,2,2,0,0,0,0,6,0,0,0,0,1,1,11,3,0,0,0,0,0,6.0,0,2.706020790520271,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3653,15.0,12,1,2,2,2,6,0,0,0,0,4,0,0,0,0,1,1,35,2,0,0,0,0,0,1.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3654,10.0,3,1,2,3,1,1,0,0,0,0,3,0,0,0,0,17,2,21,1,0,0,0,0,0,1.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3655,13.0,12,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3656,13.0,36,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3657,13.0,12,1,3,1,2,4,0,0,0,0,5,1,0,1,1,18,1,44,4,0,1,0,0,0,5.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3658,18.0,36,1,2,2,2,2,0,0,0,0,5,1,0,1,1,1,4,37,4,0,0,0,0,0,2.0,0,1.205845150565392,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3659,13.0,12,1,3,2,2,3,0,0,0,0,6,0,0,0,0,1,1,35,4,0,0,0,0,0,4.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3660,11.0,6,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3661,11.0,6,1,2,2,2,1,0,0,0,0,3,1,0,0,0,12,4,44,2,0,0,0,0,0,1.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3662,13.0,36,1,2,3,2,1,0,0,0,0,4,0,0,0,0,13,3,61,2,0,0,0,0,0,5.0,0,-0.06353423708873684,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3663,13.0,24,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-0.06353423708873684,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3664,13.0,36,1,2,2,1,4,0,0,0,0,4,1,0,0,0,18,1,35,3,0,0,0,0,0,2.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3665,13.0,36,1,3,3,2,5,0,0,0,0,3,0,0,0,0,1,2,46,2,0,1,0,0,0,4.0,0,-0.4674276786150505,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3666,12.0,18,6,3,2,2,1,1,1,0,0,5,1,0,1,1,18,1,52,1,0,0,0,0,0,4.0,1,0.059941757892164764,-0.3314537736561302,0.9845867774387715,-0.29284316198753574,-0.0772747905195149
3667,12.0,18,6,2,2,2,1,1,1,0,0,4,0,0,0,0,8,2,35,1,0,0,0,0,0,4.0,1,-0.10969348754888698,-0.3314537736561302,0.6965412553156414,-0.29284316198753574,-0.0772747905195149
3668,13.2,36,6,4,2,3,1,1,0,0,0,4,1,0,1,0,18,1,13,1,0,0,0,0,0,3.0,1,-0.25855707028287117,1.2024674998498635,0.4437666134524864,1.099013807087172,-0.0772747905195149
3669,13.2,36,6,3,3,2,1,1,0,0,0,6,1,1,1,0,18,2,32,1,0,0,0,0,0,3.0,1,0.32189550425351676,2.9926354826190393,1.429391767384013,2.72338516542726,-0.0772747905195149
3670,13.0,24,1,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0.05186388906163849,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3671,13.2,36,6,2,2,2,1,1,0,0,0,6,1,1,1,1,18,1,22,1,0,0,0,0,0,3.0,1,0.14187442745893125,2.4374342792154775,1.1237108051308957,2.2196039886856025,-0.0772747905195149
3672,13.2,36,6,2,3,1,1,1,0,0,0,4,1,1,1,1,18,1,51,1,0,1,0,0,1,4.0,1,-0.03814664933565427,1.8822330758119163,0.8180298428777779,1.715822811943945,-0.0772747905195149
3673,13.2,36,6,2,2,3,1,1,0,0,0,4,0,0,0,0,2,1,12,1,0,1,0,0,1,4.0,1,-0.04622451816618055,1.857320201300218,0.8043133894433432,1.693217246320922,-0.0772747905195149
3674,13.2,36,6,3,2,2,1,1,0,0,0,5,0,0,1,1,8,1,32,1,0,1,0,0,1,2.0,1,-0.3301039084961039,0.9818106113176788,0.3222780258903499,0.898793082997539,-0.0772747905195149
3675,13.2,36,6,2,3,3,1,1,1,0,0,4,1,1,0,0,18,2,22,1,0,0,0,0,0,4.0,1,-0.21701374486873604,-0.3314537736561302,0.5143083739724367,-0.29284316198753574,-0.0772747905195149
3676,12.0,18,6,2,1,2,1,1,1,0,0,3,0,0,0,0,18,2,50,1,0,0,0,0,0,3.0,1,-0.4628117535690355,-0.3314537736561302,0.0969362908960644,-0.29284316198753574,-0.0772747905195149
3677,13.2,36,6,3,3,1,1,1,1,0,0,4,0,0,1,0,8,1,44,1,0,1,0,0,1,4.0,1,0.6634739576586277,-0.3314537736561302,2.0094017983258263,-0.29284316198753574,-0.0772747905195149
3678,13.2,36,6,3,1,2,1,1,0,0,0,3,1,0,0,0,18,1,53,1,0,0,0,0,0,3.0,1,-0.03814664933565427,1.8822330758119163,0.8180298428777779,1.715822811943945,-0.0772747905195149
3679,12.6,24,6,2,2,2,1,1,1,0,0,4,0,0,1,0,18,1,37,1,0,1,0,0,1,4.0,1,-0.11777135637941326,-0.3314537736561302,0.6828248018812066,-0.29284316198753574,-0.0772747905195149
3680,13.2,36,6,3,2,2,1,1,0,0,0,4,1,1,1,0,12,1,53,1,0,1,0,0,1,4.0,1,0.32189550425351676,2.9926354826190393,1.429391767384013,2.72338516542726,-0.0772747905195149
3681,13.2,36,6,3,2,2,1,1,0,0,0,3,1,0,0,0,6,1,52,1,0,1,0,0,1,2.0,1,0.06801962672269103,2.2096594265370935,0.9983032308732063,2.0129245315608197,-0.0772747905195149
3682,12.0,18,6,2,2,1,1,1,1,0,0,3,0,0,0,0,18,1,13,1,0,1,0,0,1,4.0,1,-0.2943304893894875,-0.3314537736561302,0.38302231967141814,-0.29284316198753574,-0.0772747905195149
3683,13.2,36,6,3,2,2,1,1,0,0,0,4,1,1,0,0,8,1,32,1,0,0,0,0,0,4.0,1,-0.03814664933565427,1.8822330758119163,0.8180298428777779,1.715822811943945,-0.0772747905195149
3684,12.6,24,6,4,1,2,1,1,1,0,0,4,1,1,0,0,18,1,52,1,0,1,0,0,1,4.0,1,-0.49627721015264437,-0.3314537736561302,0.04011098381054893,-0.29284316198753574,-0.0772747905195149
3685,12.6,24,6,2,2,2,1,1,1,0,0,6,1,0,0,0,18,2,13,1,0,1,0,0,1,6.0,1,-0.09815367493384945,-0.3314537736561302,0.7161361887934053,-0.29284316198753574,-0.0772747905195149
3686,13.0,24,1,2,1,2,1,0,0,0,0,2,0,0,0,0,14,2,37,2,0,1,0,0,0,3.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3687,13.2,36,6,3,1,2,1,1,0,0,0,5,1,1,1,0,8,1,32,1,0,0,0,0,0,4.0,1,0.32189550425351676,2.9926354826190393,1.429391767384013,2.72338516542726,-0.0772747905195149
3688,13.2,36,6,4,1,2,1,1,0,0,0,5,1,1,0,0,12,1,37,1,0,0,0,0,0,2.0,1,0.14187442745893125,2.4374342792154775,1.1237108051308957,2.2196039886856025,-0.0772747905195149
3689,13.2,36,6,3,1,2,1,1,0,0,0,3,1,0,1,0,1,1,52,1,0,0,0,0,0,3.0,1,-0.21701374486873604,1.3305908544814544,0.5143083739724367,1.2152710017198622,-0.0772747905195149
3690,10.0,3,1,2,1,1,1,0,0,0,0,1,0,0,0,0,8,1,44,1,0,0,0,0,0,2.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3691,13.0,36,1,3,2,2,1,0,0,0,0,6,1,0,1,1,18,1,37,3,0,0,0,0,0,2.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3692,13.0,12,1,2,2,2,4,0,0,0,0,6,0,0,1,0,0,0,35,2,0,0,0,0,0,5.0,0,0.05186388906163849,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3693,22.0,6,1,1,2,1,19,0,0,0,0,5,0,0,0,0,8,2,32,2,0,0,0,0,0,5.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3694,13.0,12,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3695,13.0,12,1,2,3,1,2,0,0,0,0,3,0,0,0,0,12,4,35,2,0,0,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3696,18.0,6,1,2,3,1,2,0,0,0,0,4,0,0,0,0,17,4,44,1,0,0,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3697,11.0,6,1,2,2,2,1,0,0,0,0,5,0,0,0,0,18,1,14,3,0,0,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3698,13.0,24,1,2,3,2,3,0,0,0,0,4,1,0,0,0,3,1,42,4,0,1,0,0,0,4.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3699,13.0,24,1,2,1,2,8,0,0,0,0,4,1,0,1,1,13,3,31,3,0,0,0,0,0,1.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3700,14.0,12,1,2,1,1,2,0,0,0,0,3,0,0,0,0,18,1,35,1,0,0,0,0,0,1.0,0,-0.6924540246082824,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3701,13.0,24,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3702,11.0,6,1,4,2,2,2,0,0,0,0,4,1,1,1,0,18,1,33,4,0,0,0,0,0,2.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3703,12.0,18,6,2,2,2,1,1,1,0,0,5,0,0,1,0,18,1,37,1,0,0,0,0,0,2.0,1,0.013782507432014628,-0.3314537736561302,0.9062070435277157,-0.29284316198753574,-0.0772747905195149
3704,12.0,18,6,2,2,2,1,1,1,0,0,6,0,0,1,1,18,2,37,1,0,1,0,0,1,4.0,1,0.013782507432014628,-0.3314537736561302,0.9062070435277157,-0.29284316198753574,-0.0772747905195149
3705,12.0,18,6,2,3,2,1,1,1,0,0,6,0,0,0,0,18,1,52,1,0,1,0,0,1,5.0,1,0.16726201521201384,-0.3314537736561302,1.1668196587819764,-0.29284316198753574,-0.0772747905195149
3706,12.0,9,2,2,2,1,8,2,2,0,0,6,0,0,0,0,18,1,41,2,0,0,0,0,0,6.0,1,-0.6405248678406135,-0.3314537736561302,0.03031351707166695,-0.29284316198753574,-0.0772747905195149
3707,13.0,36,1,2,1,1,2,0,0,0,0,5,0,0,1,0,8,1,33,4,0,0,0,0,0,2.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3708,13.0,12,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3709,13.0,12,1,2,3,1,2,0,0,0,0,6,1,0,0,0,8,2,44,3,0,0,0,0,0,1.0,0,-0.3520295524646752,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3710,13.0,36,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3711,13.0,36,3,2,2,2,5,2,2,2,0,5,0,0,1,0,11,2,37,2,0,0,0,0,0,1.0,0,-0.17893236323911219,0.16680371657783524,-0.12644595075044468,-0.29284316198753574,-0.0772747905195149
3712,15.0,6,1,2,2,2,10,0,0,0,0,4,0,0,0,0,11,2,44,2,0,0,0,0,0,6.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3713,13.0,12,1,2,1,1,4,0,0,0,0,4,0,0,0,0,4,2,44,2,0,0,0,0,0,6.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3714,11.0,6,1,2,3,1,6,0,0,0,0,5,0,0,0,0,17,2,0,0,0,0,0,0,0,3.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3715,13.0,12,1,4,2,2,1,0,0,0,0,3,1,0,0,0,15,2,34,4,0,0,0,0,0,4.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3716,13.0,24,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3717,11.0,6,1,2,2,2,6,0,0,0,0,4,1,1,1,0,10,2,21,2,0,1,0,0,0,3.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3718,15.0,12,1,1,3,1,3,1,0,10,1,3,0,0,1,0,8,4,42,1,0,0,0,0,0,5.0,1,-0.652064680455651,-0.01114538707715242,-0.22442061813926448,-0.11941343249436136,0.5190544321278838
3719,11.0,6,1,2,1,2,1,0,0,0,0,3,1,0,0,0,1,2,34,3,0,0,0,0,0,3.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3720,13.0,24,1,3,2,2,3,0,0,0,0,4,1,1,1,0,1,1,41,4,0,0,0,0,0,4.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3721,13.0,24,1,2,2,2,1,1,1,24,1,5,1,0,1,1,1,4,33,3,0,0,0,0,0,3.0,1,-0.3866489903097878,-0.3314537736561302,0.2262628518493065,-0.29284316198753574,-0.0772747905195149
3722,13.0,24,1,2,3,1,2,0,0,0,0,5,0,0,0,0,11,1,36,2,0,0,0,0,0,4.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3723,13.0,24,1,2,3,1,1,0,0,0,0,5,0,0,0,0,4,2,44,1,0,1,0,0,0,2.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3724,11.0,6,1,2,1,2,1,0,0,0,0,6,0,0,0,0,1,1,44,2,0,0,0,0,0,5.0,0,0.9750488982646413,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3725,13.0,12,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,5.013983313527778,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3726,12.0,9,1,2,2,1,2,0,0,0,0,3,0,0,0,0,14,2,37,2,0,0,0,0,0,4.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3727,13.0,12,1,2,2,1,2,1,0,10,1,4,0,0,0,0,8,3,44,2,0,0,0,0,0,3.0,1,-0.6982239309158011,-0.15350467000114254,-0.3028003520503203,0.13387938081173015,1.3899887690631143
3728,13.0,18,1,2,0,1,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.5828258047654259,-0.15350467000114254,-0.3028003520503203,-0.29284316198753574,-0.0772747905195149
3729,13.0,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3730,15.0,12,1,2,1,1,7,0,0,0,0,5,0,0,0,0,18,2,63,3,0,1,0,0,0,5.0,0,2.706020790520271,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3731,10.0,3,1,2,1,1,15,0,0,0,0,3,0,0,0,0,20,1,34,2,0,1,0,0,0,5.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3732,13.0,24,1,2,3,2,3,0,0,0,0,6,1,0,1,1,8,2,43,2,0,0,0,0,0,1.0,0,2.706020790520271,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3733,13.0,24,1,2,2,3,5,0,0,0,0,4,0,0,0,0,8,2,13,2,0,1,0,0,0,1.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3734,13.0,36,1,1,1,1,2,0,0,0,0,3,0,0,0,0,16,4,63,3,0,1,0,0,0,4.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3735,13.0,36,1,4,1,3,2,0,0,0,0,3,1,1,0,0,8,2,31,4,0,0,0,0,0,1.0,0,2.1290301597683947,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3736,13.0,24,1,3,1,2,2,0,0,0,0,6,0,0,1,1,20,1,33,2,0,1,0,0,0,6.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3737,13.0,36,1,2,2,2,3,0,0,0,0,3,1,0,0,0,8,4,14,3,0,1,0,0,0,3.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3738,15.0,24,1,2,2,2,2,0,0,0,0,4,0,0,0,0,1,1,37,4,0,0,0,0,0,1.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3739,13.0,36,1,2,1,1,3,0,0,0,0,4,0,0,0,0,17,3,51,1,0,1,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3740,24.0,3,1,3,2,3,1,0,0,0,0,7,1,0,1,0,13,1,31,4,0,0,0,0,0,1.0,0,0.9750488982646413,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3741,20.0,3,1,2,2,1,17,0,0,0,0,3,0,0,0,0,8,2,33,2,0,1,0,0,0,4.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3742,13.2,36,6,2,1,2,1,1,0,0,0,4,1,1,0,0,18,1,37,1,0,1,0,0,1,3.0,1,0.32189550425351676,2.9926354826190393,1.429391767384013,2.72338516542726,-0.0772747905195149
3743,12.6,24,6,2,2,1,1,1,1,0,0,4,0,0,0,0,1,1,35,1,0,0,0,0,0,4.0,1,-0.11777135637941326,-0.3314537736561302,0.6828248018812066,-0.29284316198753574,-0.0772747905195149
3744,12.0,18,6,4,2,2,1,1,1,0,0,6,1,0,1,0,8,2,32,1,0,0,0,0,0,4.0,1,-0.03814664933565427,-0.3314537736561302,0.8180298428777779,-0.29284316198753574,-0.0772747905195149
3745,13.2,36,6,2,3,2,1,1,0,0,0,5,1,1,0,0,2,1,37,1,0,0,0,0,0,2.0,1,-0.21701374486873604,1.3305908544814544,0.5143083739724367,1.2152710017198622,-0.0772747905195149
3746,13.2,36,6,3,1,2,1,1,0,0,0,3,1,1,1,0,7,1,37,1,0,0,0,0,0,4.0,1,-0.12700320647144328,1.6081914561832353,0.6671488550989955,1.4671615900906911,-0.0772747905195149
3747,13.2,36,6,2,3,2,1,1,0,0,0,5,1,1,0,0,12,1,32,1,0,1,0,0,1,3.0,1,0.32189550425351676,2.9926354826190393,1.429391767384013,2.72338516542726,-0.0772747905195149
3748,12.6,24,6,2,1,1,1,1,1,0,0,3,0,0,0,0,8,1,32,1,0,1,0,0,1,2.0,1,-0.29317650812798374,-0.3314537736561302,0.38498181301919454,-0.29284316198753574,-0.0772747905195149
3749,13.2,36,6,3,3,2,1,1,0,0,0,3,0,0,0,0,6,1,52,1,0,1,0,0,1,4.0,1,-0.4720436036610655,0.5440558163264091,0.08126034411385323,0.5015810013358474,-0.0772747905195149
3750,13.2,36,6,1,1,1,1,1,0,0,0,4,1,1,0,0,18,1,50,1,0,1,0,0,1,4.0,1,-0.03814664933565427,1.8822330758119163,0.8180298428777779,1.715822811943945,-0.0772747905195149
3751,13.2,36,6,2,3,2,1,1,0,0,0,4,1,1,1,1,20,1,22,1,0,0,0,0,0,2.0,1,0.32189550425351676,2.9926354826190393,1.429391767384013,2.72338516542726,-0.0772747905195149
3752,15.0,12,1,2,1,1,7,0,0,0,0,5,0,0,0,0,18,2,63,3,0,0,0,0,0,3.0,0,2.706020790520271,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3753,13.0,12,1,2,4,2,1,0,0,0,0,4,1,1,0,0,17,4,11,2,0,0,0,0,0,4.0,0,-0.2943304893894875,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
3754,13.0,36,1,2,4,1,3,0,0,0,0,5,1,1,0,0,9,2,11,1,0,0,0,0,0,1.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
